u,v,Dij
120,257,0.0824524312896406
120,477,0.10114942528735632
120,503,0.10252100840336134
120,730,0.1319073083778966
120,747,0.0960591133004926
120,800,0.1010752688172043
120,814,0.11576354679802955
120,859,0.09195402298850575
121,201,0.06693877551020408
121,212,0.07102040816326531
121,215,0.06923076923076923
121,224,0.05203619909502263
121,231,0.06105457909343201
121,281,0.08282828282828283
121,298,0.05241090146750524
121,299,0.05272895467160037
121,327,0.08846153846153847
121,349,0.06504065040650407
121,447,0.06794871794871794
121,457,0.08350951374207188
121,570,0.05384615384615385
121,573,0.06906906906906907
121,609,0.07051282051282051
121,758,0.06477732793522267
121,798,0.09103840682788052
121,803,0.06906906906906907
121,821,0.06825396825396825
122,127,0.058279370952821465
122,139,0.05723905723905724
122,161,0.06174863387978142
122,183,0.05737704918032787
122,214,0.06009783368273934
122,241,0.0824524312896406
122,242,0.06717687074829932
122,269,0.054078014184397165
122,319,0.05263157894736842
122,389,0.05537098560354374
122,502,0.053426248548199766
122,551,0.056429232192414434
122,600,0.05919661733615222
122,644,0.0545876887340302
122,668,0.05263157894736842
122,679,0.05384615384615385
122,693,0.036004645760743324
122,707,0.04541062801932367
122,762,0.06666666666666667
122,789,0.06538461538461539
122,898,0.06219512195121951
122,914,0.052564102564102565
123,194,0.05920444033302498
123,245,0.053109713487071976
123,334,0.06153846153846154
123,363,0.06072874493927125
123,490,0.08819345661450925
123,513,0.08108108108108109
123,583,0.08739495798319327
123,607,0.0855614973262032
123,735,0.0766488413547237
123,743,0.0748663101604278
123,785,0.06218487394957983
123,795,0.08912655971479501
123,808,0.0873440285204991
123,887,0.06060606060606061
123,919,0.058712121212121215
123,922,0.06818181818181818
124,128,0.05384150030248034
124,137,0.07482993197278912
124,143,0.08668076109936575
124,161,0.06568832983927324
124,184,0.08292682926829269
124,232,0.06363636363636363
124,293,0.07439613526570048
124,313,0.0728744939271255
124,390,0.09206349206349207
124,528,0.08095238095238096
124,537,0.09851551956815115
124,580,0.09759759759759759
124,612,0.08408408408408409
124,646,0.10416666666666667
124,681,0.11932773109243698
124,956,0.11764705882352941
125,155,0.07549361207897794
125,190,0.08571428571428572
125,234,0.0603921568627451
125,239,0.05254901960784314
125,343,0.08333333333333333
125,411,0.08095238095238096
125,488,0.07765151515151515
125,514,0.08961593172119488
125,571,0.07956989247311828
125,600,0.0907563025210084
125,731,0.0989247311827957
125,779,0.08522727272727272
125,805,0.09032258064516129
125,857,0.07526881720430108
126,132,0.055051421657592255
126,160,0.04941176470588235
126,182,0.056025369978858354
126,193,0.07641196013289037
126,234,0.06547619047619048
126,240,0.09871794871794871
126,255,0.11822660098522167
126,417,0.09462365591397849
126,598,0.06666666666666667
126,696,0.11491935483870967
126,737,0.0907258064516129
126,789,0.1103448275862069
127,140,0.04470588235294118
127,319,0.07977207977207977
127,343,0.06439393939393939
127,443,0.08
127,650,0.07384615384615385
127,720,0.06349206349206349
127,722,0.09686609686609686
127,813,0.08
128,136,0.041530054644808745
128,148,0.04365079365079365
128,167,0.06037414965986394
128,184,0.06708595387840671
128,193,0.046992481203007516
128,202,0.05143191116306254
128,216,0.04784313725490196
128,226,0.06636500754147813
128,229,0.06485671191553545
128,308,0.05187074829931973
128,335,0.06818181818181818
128,353,0.04354136429608128
128,398,0.04713804713804714
128,439,0.06980392156862746
128,496,0.06859903381642513
128,498,0.05585106382978723
128,619,0.05061224489795919
128,668,0.052525252525252523
128,713,0.055272108843537414
128,783,0.04756871035940803
128,799,0.04983388704318937
128,816,0.049494949494949494
128,889,0.05391120507399577
128,914,0.047474747474747475
128,978,0.06363636363636363
128,995,0.06262626262626263
128,998,0.05757575757575758
129,141,0.048287971905179985
129,155,0.06980392156862746
129,167,0.0696969696969697
129,173,0.05427547363031234
129,184,0.070578231292517
129,215,0.059800664451827246
129,219,0.06775510204081632
129,271,0.05587808417997097
129,307,0.06060606060606061
129,326,0.06292517006802721
129,341,0.06871035940803383
129,368,0.06859903381642513
129,409,0.06039488966318235
129,429,0.05537098560354374
129,502,0.0664451827242525
129,562,0.05708245243128964
129,651,0.07781649245063879
129,656,0.07549361207897794
129,659,0.07682926829268293
129,710,0.06620209059233449
129,747,0.06097560975609756
129,865,0.07665505226480836
129,993,0.06585365853658537
130,135,0.061170212765957445
130,140,0.0480225988700565
130,171,0.06666666666666667
130,336,0.07560975609756097
130,414,0.06387921022067364
130,416,0.06829268292682927
130,421,0.06666666666666667
130,439,0.07419712070874862
130,453,0.06747638326585695
130,463,0.053156146179401995
130,500,0.09230769230769231
130,532,0.05758582502768549
130,588,0.08677098150782361
130,643,0.08253968253968254
130,686,0.09358974358974359
130,718,0.05873015873015873
130,951,0.07301587301587302
130,963,0.06825396825396825
130,967,0.06606606606606606
131,136,0.04230565838180857
131,141,0.04072565716401333
131,142,0.05817028027498678
131,146,0.05902980713033314
131,190,0.0693815987933635
131,199,0.053410893707033315
131,225,0.08
131,260,0.04262295081967213
131,280,0.05194805194805195
131,289,0.06745098039215686
131,311,0.05245901639344262
131,322,0.05454545454545454
131,323,0.04476709013914096
131,344,0.05
131,396,0.047619047619047616
131,413,0.05877551020408163
131,417,0.06294326241134751
131,440,0.05365402405180388
131,468,0.04862745098039216
131,536,0.04810360777058279
131,610,0.05603864734299517
131,680,0.05990338164251208
131,710,0.06382978723404255
131,711,0.05019607843137255
131,816,0.04875886524822695
131,830,0.0463768115942029
131,909,0.05673758865248227
131,975,0.06845513413506013
131,980,0.04541062801932367
132,153,0.04951923076923077
132,172,0.05384615384615385
132,220,0.034107402031930335
132,224,0.04519230769230769
132,269,0.04285714285714286
132,270,0.03759398496240601
132,299,0.03785310734463277
132,315,0.03367003367003367
132,329,0.03759398496240601
132,358,0.04850964348334307
132,398,0.038112522686025406
132,403,0.048051948051948054
132,451,0.039777983348751156
132,516,0.03695324283559578
132,525,0.04025974025974026
132,540,0.03826530612244898
132,615,0.04
132,648,0.04244897959183674
132,654,0.050980392156862744
132,744,0.04964539007092199
132,745,0.04081632653061224
132,812,0.04440333024976873
132,837,0.05990338164251208
132,847,0.039777983348751156
132,897,0.05272895467160037
132,915,0.04902867715078631
132,917,0.03285024154589372
132,920,0.04251207729468599
132,990,0.04057971014492753
133,154,0.05144230769230769
133,178,0.05242566510172144
133,241,0.05959183673469388
133,255,0.06648936170212766
133,266,0.04463276836158192
133,271,0.05081967213114754
133,281,0.061495457721872815
133,287,0.05411764705882353
133,322,0.05519480519480519
133,343,0.05909090909090909
133,349,0.055904961565338925
133,356,0.04045058883768561
133,359,0.04644808743169399
133,408,0.057912457912457915
133,424,0.054426705370101594
133,471,0.053544494720965306
133,479,0.0549645390070922
133,525,0.044486215538847115
133,567,0.04625346901017576
133,576,0.05612244897959184
133,617,0.045714285714285714
133,639,0.04902867715078631
133,655,0.060129509713228495
133,666,0.05505279034690799
133,673,0.05429864253393665
133,680,0.06547619047619048
133,703,0.06382978723404255
133,708,0.0784313725490196
133,710,0.06693877551020408
133,740,0.06207482993197279
133,841,0.06292517006802721
134,137,0.04632768361581921
134,141,0.0358148893360161
134,157,0.06857142857142857
134,160,0.043898156277436345
134,175,0.07764705882352942
134,176,0.06623376623376623
134,194,0.05084745762711865
134,227,0.05279034690799397
134,263,0.0363382250174703
134,290,0.04524886877828054
134,447,0.050241545893719805
134,453,0.045454545454545456
134,466,0.04675716440422323
134,503,0.042352941176470586
134,541,0.049494949494949494
134,589,0.04251207729468599
134,632,0.057004830917874394
134,686,0.07358156028368794
134,717,0.051207729468599035
134,736,0.05893719806763285
134,739,0.05990338164251208
134,787,0.05454545454545454
134,797,0.04154589371980676
134,818,0.052525252525252523
134,927,0.04830917874396135
134,947,0.04734299516908213
134,991,0.05813953488372093
135,141,0.0546448087431694
135,146,0.07308970099667775
135,156,0.07112375533428165
135,224,0.06207482993197279
135,280,0.06976744186046512
135,287,0.07765151515151515
135,296,0.07179487179487179
135,348,0.12121212121212122
135,365,0.07130124777183601
135,556,0.07142857142857142
135,643,0.0946969696969697
135,648,0.07936507936507936
135,719,0.06818181818181818
135,971,0.10483870967741936
136,182,0.042232277526395176
136,191,0.08108108108108109
136,205,0.04421768707482993
136,207,0.04234724742891712
136,297,0.051515151515151514
136,344,0.050241545893719805
136,396,0.03508771929824561
136,398,0.041628122109158186
136,412,0.05128205128205128
136,449,0.03434343434343434
136,492,0.07807807807807808
136,500,0.06463414634146342
136,503,0.05094130675526024
136,567,0.048582995951417005
136,725,0.04285714285714286
136,729,0.03650793650793651
136,750,0.07017543859649122
136,765,0.0553306342780027
136,801,0.05105105105105105
137,151,0.06612244897959184
137,179,0.06262626262626263
137,180,0.054901960784313725
137,218,0.07254623044096728
137,227,0.07317073170731707
137,266,0.03535353535353535
137,317,0.09230769230769231
137,384,0.04723346828609987
137,390,0.05855855855855856
137,522,0.049206349206349205
137,569,0.06312292358803986
137,610,0.06306306306306306
137,625,0.06258890469416785
137,645,0.07112375533428165
137,743,0.06050420168067227
137,807,0.06417112299465241
137,970,0.0453781512605042
138,169,0.062409288824383166
138,247,0.07149758454106281
138,249,0.0782051282051282
138,256,0.06659619450317125
138,277,0.08084163898117387
138,295,0.06976744186046512
138,339,0.0563265306122449
138,416,0.06463414634146342
138,455,0.06039488966318235
138,491,0.0463768115942029
138,496,0.08392603129445235
138,582,0.06401137980085349
138,676,0.04983388704318937
138,681,0.07057057057057058
138,691,0.05689900426742532
138,848,0.05731707317073171
138,895,0.05855855855855856
138,896,0.08250355618776671
138,938,0.07692307692307693
138,993,0.07112375533428165
139,162,0.09090909090909091
139,188,0.05019607843137255
139,220,0.05121951219512195
139,280,0.05454545454545454
139,348,0.09243697478991597
139,360,0.056025369978858354
139,436,0.06156156156156156
139,453,0.05555555555555555
139,481,0.06006006006006006
139,617,0.05832147937411095
139,662,0.07777777777777778
139,700,0.06060606060606061
139,712,0.05113636363636364
139,733,0.07301587301587302
139,976,0.07196969696969698
139,992,0.062388591800356503
140,152,0.046756282875511396
140,156,0.0473469387755102
140,180,0.049678550555230856
140,220,0.0473469387755102
140,221,0.05297532656023222
140,222,0.053109713487071976
140,249,0.06294326241134751
140,264,0.06292517006802721
140,274,0.047058823529411764
140,285,0.042352941176470586
140,342,0.05612244897959184
140,345,0.047474747474747475
140,368,0.05272108843537415
140,425,0.047619047619047616
140,434,0.045714285714285714
140,481,0.05314009661835749
140,499,0.050980392156862744
140,517,0.045714285714285714
140,572,0.05555555555555555
140,594,0.03885291396854764
140,611,0.045454545454545456
140,658,0.05087881591119334
140,702,0.041628122109158186
140,782,0.05507246376811594
140,916,0.05537098560354374
140,990,0.046511627906976744
141,154,0.03145795523290986
141,167,0.059506531204644414
141,216,0.03973063973063973
141,220,0.03424178895877009
141,268,0.034482758620689655
141,290,0.033542976939203356
141,292,0.04784313725490196
141,319,0.047619047619047616
141,370,0.041666666666666664
141,397,0.03871748336358137
141,417,0.04057971014492753
141,429,0.042352941176470586
141,438,0.04354136429608128
141,457,0.03764705882352941
141,464,0.05603864734299517
141,469,0.04470588235294118
141,473,0.043740573152337855
141,589,0.04081632653061224
141,615,0.03428571428571429
141,625,0.04326530612244898
141,661,0.04072398190045249
141,668,0.044326241134751775
141,720,0.03836734693877551
141,722,0.041628122109158186
141,757,0.04
141,794,0.04521276595744681
141,839,0.038120567375886524
141,912,0.036077705827937095
141,955,0.03961352657004831
142,150,0.05889724310776942
142,192,0.08333333333333333
142,196,0.06568832983927324
142,247,0.07198228128460686
142,283,0.0915915915915916
142,302,0.07493061979648474
142,303,0.07419712070874862
142,420,0.05568627450980392
142,508,0.08708708708708708
142,536,0.06349206349206349
142,566,0.08571428571428572
142,592,0.09986504723346828
142,688,0.06984126984126984
142,756,0.09365079365079365
142,784,0.07195121951219512
142,815,0.08888888888888889
142,891,0.07301587301587302
142,942,0.07226890756302522
143,147,0.08246225319396051
143,150,0.05877551020408163
143,158,0.10158730158730159
143,251,0.10338680926916222
143,297,0.07435897435897436
143,305,0.05647840531561462
143,380,0.07308377896613191
143,384,0.08571428571428572
143,482,0.07142857142857142
143,489,0.125
143,850,0.07862903225806452
143,902,0.0735632183908046
144,152,0.03701298701298701
144,206,0.04332634521313766
144,276,0.056429232192414434
144,294,0.04862745098039216
144,302,0.05052790346907994
144,321,0.038431372549019606
144,360,0.04081632653061224
144,394,0.049494949494949494
144,474,0.037927844588344126
144,523,0.04878048780487805
144,560,0.05897435897435897
144,601,0.05410628019323672
144,679,0.05
144,682,0.045121951219512194
144,718,0.0524390243902439
144,777,0.046511627906976744
144,890,0.047435897435897434
144,912,0.04413472706155633
144,926,0.05226480836236934
144,928,0.06585365853658537
144,941,0.047435897435897434
144,987,0.04878048780487805
144,992,0.05853658536585366
145,174,0.0545790934320074
145,337,0.0990990990990991
145,614,0.11692307692307692
145,622,0.11076923076923077
145,660,0.15584415584415584
145,735,0.1476923076923077
145,923,0.16
146,287,0.06451612903225806
146,316,0.058823529411764705
146,340,0.04126984126984127
146,411,0.07301587301587302
146,538,0.053475935828877004
146,562,0.06218487394957983
146,610,0.06436781609195402
146,725,0.060215053763440864
146,751,0.04504504504504504
146,784,0.05042016806722689
146,814,0.07258064516129033
146,867,0.08266129032258064
146,881,0.08045977011494253
147,159,0.10384068278805121
147,251,0.08571428571428572
147,294,0.05574912891986063
147,303,0.07557354925775979
147,324,0.043478260869565216
147,326,0.05384615384615385
147,345,0.07226890756302522
147,368,0.07823613086770982
147,369,0.05853658536585366
147,431,0.07308377896613191
147,495,0.09041835357624832
147,606,0.07765151515151515
147,815,0.08266129032258064
147,923,0.06881720430107527
148,185,0.06183574879227053
148,229,0.05757575757575758
148,238,0.05505279034690799
148,243,0.04902867715078631
148,253,0.08048780487804878
148,265,0.04931972789115646
148,297,0.05585106382978723
148,312,0.06951219512195123
148,326,0.043478260869565216
148,377,0.04141414141414142
148,409,0.05731707317073171
148,441,0.0664451827242525
148,528,0.0524390243902439
148,655,0.05263157894736842
148,790,0.058029689608636977
148,868,0.041025641025641026
148,927,0.049786628733997154
148,940,0.06282051282051282
148,946,0.0553306342780027
148,966,0.049206349206349205
148,974,0.048582995951417005
149,215,0.07586206896551724
149,244,0.07207207207207207
149,258,0.07827260458839407
149,304,0.07765151515151515
149,342,0.08712121212121213
149,356,0.06553911205073996
149,392,0.0907258064516129
149,443,0.10541310541310542
149,534,0.10685483870967742
150,185,0.06956521739130435
150,201,0.06599326599326599
150,216,0.034782608695652174
150,263,0.042352941176470586
150,272,0.06659619450317125
150,274,0.04336734693877551
150,348,0.0641025641025641
150,372,0.04694167852062589
150,415,0.046153846153846156
150,484,0.04540420819490587
150,613,0.05807200929152149
150,634,0.05609756097560976
150,649,0.06747638326585695
150,659,0.07560975609756097
150,680,0.059379217273954114
150,691,0.035897435897435895
150,723,0.026578073089700997
150,761,0.05105105105105105
150,868,0.0429732868757259
150,900,0.048582995951417005
150,903,0.038461538461538464
151,162,0.080338266384778
151,185,0.08846153846153847
151,242,0.07897793263646923
151,262,0.07372549019607844
151,263,0.06859903381642513
151,278,0.05758582502768549
151,333,0.08170731707317073
151,372,0.08067226890756303
151,414,0.05668016194331984
151,423,0.08502024291497975
151,540,0.0746031746031746
151,697,0.06060606060606061
151,793,0.06386554621848739
151,811,0.08403361344537816
151,837,0.0873440285204991
151,971,0.09090909090909091
152,171,0.04097452934662237
152,180,0.04336734693877551
152,208,0.06153846153846154
152,273,0.029508196721311476
152,274,0.041463414634146344
152,279,0.04902867715078631
152,418,0.06882591093117409
152,454,0.04836415362731152
152,495,0.05121951219512195
152,535,0.050793650793650794
152,688,0.047619047619047616
152,691,0.046031746031746035
152,761,0.06050420168067227
152,776,0.04201680672268908
152,781,0.06050420168067227
152,843,0.05042016806722689
152,890,0.03977272727272727
153,171,0.07123034227567067
153,173,0.06384180790960452
153,182,0.057329462989840346
153,206,0.06918238993710692
153,211,0.06458635703918723
153,216,0.05757575757575758
153,273,0.044642857142857144
153,354,0.06826241134751773
153,381,0.08292682926829269
153,388,0.06976744186046512
153,442,0.0782051282051282
153,480,0.058693244739756366
153,511,0.07152496626180836
153,573,0.07422402159244265
153,601,0.08084163898117387
153,612,0.07179487179487179
153,617,0.06968641114982578
153,641,0.0931174089068826
153,755,0.08367071524966262
153,956,0.09759759759759759
154,190,0.059743954480796585
154,193,0.06471631205673758
154,235,0.043434343434343436
154,360,0.036544850498338874
154,417,0.0677361853832442
154,431,0.05546218487394958
154,457,0.07179487179487179
154,547,0.05405405405405406
154,561,0.07681365576102418
154,609,0.06827880512091039
154,640,0.06827880512091039
154,714,0.05105105105105105
154,724,0.08199643493761141
154,748,0.046031746031746035
154,757,0.052100840336134456
154,872,0.06417112299465241
155,193,0.0664451827242525
155,442,0.09848484848484848
155,515,0.0896551724137931
155,593,0.07389162561576355
155,691,0.05517241379310345
155,738,0.06451612903225806
155,760,0.09195402298850575
155,843,0.05291005291005291
155,880,0.046798029556650245
155,927,0.06666666666666667
155,951,0.0665024630541872
156,202,0.05731707317073171
156,307,0.07586206896551724
156,332,0.06451612903225806
156,415,0.07692307692307693
156,483,0.08547008547008547
156,594,0.05747126436781609
156,917,0.05
157,159,0.1425287356321839
157,247,0.11290322580645161
157,354,0.08712121212121213
157,499,0.09032258064516129
157,709,0.14855072463768115
157,946,0.09090909090909091
158,227,0.10416666666666667
158,259,0.08235294117647059
158,280,0.07899159663865546
158,498,0.10052910052910052
158,592,0.08307692307692308
158,696,0.09686609686609686
158,749,0.12
159,176,0.09982174688057041
159,204,0.10984848484848485
159,205,0.08819345661450925
159,308,0.10052910052910052
159,519,0.1076923076923077
159,733,0.14245014245014245
159,987,0.09420289855072464
160,171,0.05142857142857143
160,230,0.06666666666666667
160,250,0.06976744186046512
160,266,0.050314465408805034
160,307,0.05180388529139685
160,344,0.053544494720965306
160,347,0.05314009661835749
160,349,0.04698581560283688
160,400,0.04
160,405,0.050241545893719805
160,506,0.05550416281221091
160,524,0.0412262156448203
160,590,0.04242424242424243
160,658,0.04242424242424243
160,682,0.047619047619047616
160,755,0.05
160,775,0.04645760743321719
160,797,0.04645760743321719
160,808,0.05609756097560976
160,830,0.0507399577167019
160,862,0.05853658536585366
160,897,0.06755260243632337
160,938,0.06090808416389812
160,961,0.06025641025641026
161,186,0.06464646464646465
161,261,0.053544494720965306
161,268,0.0473469387755102
161,296,0.0545790934320074
161,302,0.05725490196078432
161,343,0.06845513413506013
161,405,0.05
161,471,0.05609756097560976
161,548,0.054878048780487805
161,611,0.04487179487179487
161,635,0.0553306342780027
161,653,0.04756871035940803
161,699,0.057692307692307696
161,715,0.06827880512091039
161,723,0.036544850498338874
161,822,0.05975609756097561
161,849,0.07557354925775979
161,875,0.0641025641025641
161,884,0.05263157894736842
161,926,0.07179487179487179
161,960,0.06747638326585695
162,166,0.06711915535444947
162,192,0.09407665505226481
162,282,0.07899159663865546
162,496,0.11724137931034483
162,501,0.10967741935483871
162,557,0.1330049261083744
162,636,0.08817204301075268
162,695,0.08333333333333333
162,860,0.07526881720430108
162,925,0.09195402298850575
162,966,0.10804597701149425
162,998,0.0960591133004926
163,231,0.043434343434343436
163,243,0.05094130675526024
163,276,0.06341463414634146
163,366,0.04097452934662237
163,416,0.06116642958748222
163,451,0.043697478991596636
163,478,0.05113636363636364
163,488,0.04126984126984127
163,537,0.05689900426742532
163,723,0.034139402560455195
163,726,0.04504504504504504
163,728,0.049206349206349205
163,729,0.04873949579831933
163,782,0.043697478991596636
163,865,0.0481283422459893
163,940,0.05714285714285714
164,182,0.05141242937853107
164,184,0.05731523378582202
164,198,0.06588235294117648
164,213,0.04821802935010482
164,231,0.05101327742837177
164,247,0.044897959183673466
164,290,0.047058823529411764
164,296,0.05568627450980392
164,305,0.046103896103896105
164,360,0.049019607843137254
164,424,0.04902867715078631
164,430,0.06666666666666667
164,434,0.047619047619047616
164,440,0.05919661733615222
164,441,0.058279370952821465
164,443,0.06236786469344609
164,446,0.04878048780487805
164,459,0.05920444033302498
164,475,0.04081632653061224
164,580,0.05507246376811594
164,665,0.048484848484848485
164,712,0.05391120507399577
164,765,0.05204872646733112
164,776,0.0595959595959596
164,992,0.058693244739756366
165,194,0.041826923076923074
165,197,0.038923395445134575
165,217,0.06219426974143955
165,218,0.04862119013062409
165,221,0.04266510812390415
165,259,0.05191256830601093
165,271,0.044420941300899
165,345,0.050314465408805034
165,350,0.047895500725689405
165,387,0.0573025856044724
165,389,0.048701298701298704
165,395,0.05241090146750524
165,396,0.04053109713487072
165,417,0.05128205128205128
165,423,0.05387205387205387
165,446,0.05429864253393665
165,448,0.05323653962492438
165,450,0.04779189352692075
165,463,0.040100250626566414
165,467,0.04472396925227114
165,505,0.05587808417997097
165,557,0.050170068027210885
165,565,0.0420899854862119
165,579,0.047058823529411764
165,617,0.039133473095737246
165,630,0.04524886877828054
165,684,0.045068027210884355
165,772,0.05254901960784314
165,823,0.05429864253393665
165,856,0.04931972789115646
165,898,0.053061224489795916
165,899,0.05128205128205128
165,999,0.052244897959183675
166,170,0.08597285067873303
166,211,0.048484848484848485
166,229,0.0636734693877551
166,240,0.06588235294117648
166,290,0.0473469387755102
166,300,0.06196078431372549
166,366,0.05568627450980392
166,367,0.055272108843537414
166,374,0.0663265306122449
166,378,0.06025369978858351
166,388,0.06028368794326241
166,433,0.0707070707070707
166,443,0.054878048780487805
166,502,0.06765327695560254
166,575,0.06039488966318235
166,621,0.06717687074829932
166,694,0.05555555555555555
166,715,0.06829268292682927
166,749,0.06155632984901278
166,752,0.05813953488372093
166,834,0.047619047619047616
166,846,0.045454545454545456
166,858,0.06219512195121951
166,978,0.07051282051282051
167,197,0.07624113475177305
167,277,0.09259259259259259
167,348,0.16615384615384615
167,384,0.10114942528735632
167,505,0.10461538461538461
167,546,0.09259259259259259
167,725,0.09666666666666666
168,218,0.07936507936507936
168,265,0.057057057057057055
168,309,0.08374384236453201
168,415,0.07122507122507123
168,456,0.07671957671957672
168,622,0.0873015873015873
168,857,0.06461538461538462
168,930,0.06461538461538462
169,203,0.055272108843537414
169,213,0.05454545454545454
169,321,0.05708245243128964
169,326,0.06504065040650407
169,339,0.057004830917874394
169,351,0.06190476190476191
169,402,0.07386363636363637
169,420,0.0425531914893617
169,466,0.06282051282051282
169,474,0.04878048780487805
169,523,0.049910873440285206
169,547,0.05832147937411095
169,579,0.06554621848739496
169,602,0.0659536541889483
169,630,0.05714285714285714
169,780,0.07899159663865546
170,174,0.05795918367346939
170,176,0.08408408408408409
170,225,0.12413793103448276
170,414,0.08901515151515152
170,435,0.0967741935483871
170,479,0.10837438423645321
170,550,0.11397849462365592
170,567,0.08735632183908046
170,923,0.12169312169312169
170,996,0.09259259259259259
171,284,0.07142857142857142
171,362,0.05546218487394958
171,471,0.059770114942528735
171,524,0.043010752688172046
171,546,0.03940886699507389
171,550,0.07956989247311828
171,696,0.08374384236453201
171,727,0.10256410256410256
171,869,0.06153846153846154
172,206,0.06060606060606061
172,216,0.0545790934320074
172,235,0.05731523378582202
172,244,0.06377551020408163
172,249,0.08013937282229965
172,279,0.052244897959183675
172,315,0.05920444033302498
172,346,0.05254901960784314
172,376,0.06866002214839424
172,395,0.08084163898117387
172,428,0.07317073170731707
172,499,0.05603864734299517
172,530,0.06871035940803383
172,613,0.06538461538461539
172,618,0.07017543859649122
172,682,0.0782051282051282
172,703,0.07965860597439545
172,791,0.057692307692307696
172,797,0.06707317073170732
172,897,0.08502024291497975
172,991,0.08636977058029689
173,190,0.05708245243128964
173,192,0.0660377358490566
173,239,0.04230565838180857
173,240,0.060408163265306125
173,243,0.04625346901017576
173,248,0.07308970099667775
173,268,0.049773755656108594
173,270,0.04524886877828054
173,276,0.0545790934320074
173,303,0.047872340425531915
173,322,0.04609929078014184
173,351,0.05204872646733112
173,356,0.049606775559588624
173,385,0.054078014184397165
173,503,0.054078014184397165
173,572,0.07188160676532769
173,583,0.07308970099667775
173,677,0.0524390243902439
173,736,0.06707317073170732
173,767,0.07307692307692308
173,790,0.06341463414634146
173,947,0.05226480836236934
173,991,0.05384615384615385
174,183,0.04350282485875706
174,242,0.05959183673469388
174,309,0.04983388704318937
174,352,0.03619909502262444
174,360,0.0392156862745098
174,368,0.05087881591119334
174,399,0.03836734693877551
174,413,0.045454545454545456
174,424,0.04154589371980676
174,458,0.04040404040404041
174,481,0.05179704016913319
174,505,0.0507399577167019
174,524,0.041628122109158186
174,574,0.04318936877076412
174,687,0.053156146179401995
174,716,0.04540420819490587
174,795,0.05226480836236934
174,803,0.042682926829268296
174,817,0.03414634146341464
174,888,0.05609756097560976
174,920,0.04318936877076412
174,922,0.03974358974358974
174,934,0.04024390243902439
174,958,0.05121951219512195
175,324,0.07307692307692308
175,375,0.13333333333333333
175,381,0.12433862433862433
175,453,0.10461538461538461
175,507,0.16666666666666666
175,745,0.10317460317460317
175,840,0.15019762845849802
176,193,0.0743321718931475
176,211,0.05758582502768549
176,219,0.08108108108108109
176,237,0.07804878048780488
176,292,0.10160427807486631
176,387,0.10160427807486631
176,417,0.09885057471264368
176,451,0.0735632183908046
176,458,0.0967741935483871
176,464,0.09259259259259259
176,941,0.06349206349206349
177,233,0.050980392156862744
177,234,0.04751131221719457
177,281,0.06666666666666667
177,307,0.0728744939271255
177,310,0.1
177,345,0.08095238095238096
177,441,0.07539118065433854
177,448,0.07179487179487179
177,453,0.07142857142857142
177,556,0.07057057057057058
177,599,0.0873015873015873
177,615,0.07957957957957958
177,637,0.06554621848739496
177,813,0.08199643493761141
177,850,0.07226890756302522
177,859,0.06386554621848739
177,915,0.07308377896613191
178,186,0.06292517006802721
178,211,0.046365914786967416
178,215,0.05454545454545454
178,238,0.03843466107617051
178,257,0.047402597402597405
178,272,0.07738095238095238
178,291,0.04354136429608128
178,312,0.05813953488372093
178,314,0.05893719806763285
178,356,0.046753246753246755
178,435,0.06868686868686869
178,474,0.04081632653061224
178,500,0.049494949494949494
178,564,0.04756871035940803
178,606,0.06312292358803986
178,649,0.07084785133565621
178,730,0.06060606060606061
178,759,0.048726467331118496
178,803,0.042682926829268296
178,811,0.05226480836236934
178,827,0.05853658536585366
178,866,0.04413472706155633
178,908,0.048582995951417005
178,972,0.04871794871794872
179,202,0.05387205387205387
179,266,0.058069381598793365
179,267,0.04784313725490196
179,309,0.07862679955703211
179,327,0.08350951374207188
179,328,0.05410628019323672
179,337,0.06636500754147813
179,341,0.06968641114982578
179,404,0.06659619450317125
179,441,0.06312292358803986
179,460,0.05919661733615222
179,461,0.05858585858585859
179,476,0.057692307692307696
179,523,0.05975609756097561
179,543,0.06341463414634146
179,585,0.06852497096399536
179,609,0.07575757575757576
179,660,0.08108108108108109
179,671,0.08367071524966262
179,782,0.06585365853658537
179,850,0.06504065040650407
179,887,0.06153846153846154
180,215,0.0728744939271255
180,274,0.05226480836236934
180,333,0.07804878048780488
180,335,0.06868686868686869
180,444,0.0746031746031746
180,469,0.052552552552552555
180,479,0.06031746031746032
180,621,0.05121951219512195
180,627,0.08108108108108109
180,687,0.07058823529411765
180,700,0.07058823529411765
180,706,0.06827880512091039
180,788,0.06386554621848739
180,838,0.06417112299465241
180,924,0.05378151260504202
180,961,0.08377896613190731
180,989,0.06818181818181818
181,206,0.08780487804878048
181,236,0.10756302521008404
181,350,0.11904761904761904
181,382,0.16333333333333333
181,509,0.14666666666666667
181,526,0.1164021164021164
181,754,0.11384615384615385
182,238,0.05612244897959184
182,241,0.059743954480796585
182,357,0.049206349206349205
182,378,0.05547652916073969
182,388,0.057692307692307696
182,397,0.04154589371980676
182,597,0.04993252361673414
182,627,0.05832147937411095
182,657,0.05832147937411095
182,667,0.0746031746031746
182,708,0.06825396825396825
182,713,0.05832147937411095
182,757,0.04993252361673414
182,818,0.05714285714285714
182,860,0.05555555555555555
182,916,0.049910873440285206
182,943,0.05546218487394958
183,195,0.050505050505050504
